cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,cve_geo,cve_local,nom_local,pobtot,pnacoe,p3ym_hli,vivtot,vph_aeasp,vph_c_serv,vph_cel,vph_inter
31,Yucatán,017,Chankom,Chankom,31017,0017,Xkopteil,742,15,642,346,218,163,99,14
31,Yucatán,017,Chankom,Chankom,31017,0018,Xkatún,178,6,115,53,43,34,31,2
31,Yucatán,017,Chankom,Chankom,31017,0035,San Juan Xkalakdzonot,17,0,16,12,0,0,2,0
31,Yucatán,017,Chankom,Chankom,31017,0043,X-Kopchén,5,*,*,4,*,*,*,*
31,Yucatán,017,Chankom,Chankom,31017,0083,Muchucuxcáh,354,2,288,107,75,71,47,1
31,Yucatán,017,Chankom,Chankom,31017,0089,Najilcab,10,0,10,3,0,3,3,0
31,Yucatán,017,Chankom,Chankom,31017,9998,Localidades de una vivienda,4,*,*,4,*,*,*,*
31,Yucatán,017,Chankom,Chankom,31017,9999,Localidades de dos viviendas,5,*,*,4,*,*,*,*
31,Yucatán,018,Chapab,Chapab,31018,0001,Chapab,2370,32,1528,873,638,492,552,240
31,Yucatán,018,Chapab,Chapab,31018,0002,Aguada Polol,3,0,3,9,0,0,0,0
31,Yucatán,018,Chapab,Chapab,31018,0003,Citincabchén,965,14,401,319,257,195,156,42
31,Yucatán,018,Chapab,Chapab,31018,0004,Hunabchén,32,2,16,16,12,6,5,0
31,Yucatán,018,Chapab,Chapab,31018,0017,Xaybé,6,*,*,1,*,*,*,*
31,Yucatán,018,Chapab,Chapab,31018,0025,Rosalía Alvarado Alvarado,2,*,*,1,*,*,*,*
31,Yucatán,018,Chapab,Chapab,31018,0031,Mía Valentina,7,*,*,1,*,*,*,*
31,Yucatán,018,Chapab,Chapab,31018,9998,Localidades de una vivienda,15,0,10,3,1,1,2,0
31,Yucatán,019,Chemax,Chemax,31019,0001,Chemax,17502,633,12513,4484,3568,2475,2862,1410
31,Yucatán,019,Chemax,Chemax,31019,0005,X-Catzín (Catzín),2459,45,1899,616,523,423,358,29
31,Yucatán,019,Chemax,Chemax,31019,0006,Cocoyol,725,6,667,164,137,54,64,1
31,Yucatán,019,Chemax,Chemax,31019,0008,Champolín,1,*,*,8,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0016,Cholul,160,5,123,45,38,34,28,19
31,Yucatán,019,Chemax,Chemax,31019,0019,Chulután,607,8,547,184,161,76,78,2
31,Yucatán,019,Chemax,Chemax,31019,0026,Kuxeb,908,18,804,263,70,137,132,2
31,Yucatán,019,Chemax,Chemax,31019,0029,Mucel,1166,12,1035,295,256,133,81,10
31,Yucatán,019,Chemax,Chemax,31019,0041,San Juan Chen,509,12,452,116,0,68,40,24
31,Yucatán,019,Chemax,Chemax,31019,0042,San Pedro Chemax,542,10,481,153,123,102,75,69
31,Yucatán,019,Chemax,Chemax,31019,0043,San Román,141,6,123,35,28,25,17,17
31,Yucatán,019,Chemax,Chemax,31019,0045,Santa Clara,63,0,55,22,0,1,10,7
31,Yucatán,019,Chemax,Chemax,31019,0046,Santa Cruz,399,3,294,105,2,72,67,0
31,Yucatán,019,Chemax,Chemax,31019,0049,Santa María,1,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0054,Sisbichén,2172,24,1938,596,497,325,302,50
31,Yucatán,019,Chemax,Chemax,31019,0056,Kantó,183,1,165,44,34,22,18,8
31,Yucatán,019,Chemax,Chemax,31019,0059,Uspibil,1071,7,971,261,229,143,163,49
31,Yucatán,019,Chemax,Chemax,31019,0062,Xalaú (X-Alau),2631,66,2305,655,569,460,320,165
31,Yucatán,019,Chemax,Chemax,31019,0063,X-Can,5530,287,3597,1649,992,875,929,341
31,Yucatán,019,Chemax,Chemax,31019,0066,Chechmil,671,2,598,173,152,115,107,3
31,Yucatán,019,Chemax,Chemax,31019,0069,X-Huech,14,1,14,3,0,0,1,0
31,Yucatán,019,Chemax,Chemax,31019,0083,Pabalam,163,0,144,45,32,31,23,2
31,Yucatán,019,Chemax,Chemax,31019,0088,Xuneb,26,0,25,10,6,7,4,3
31,Yucatán,019,Chemax,Chemax,31019,0098,Lol-Bé,246,0,224,55,43,37,23,3
31,Yucatán,019,Chemax,Chemax,31019,0112,Mariposa,7,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0113,X-Cocom,3,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0115,Dzonot,1,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0144,San José,1,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0151,Kulché,2,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0160,San Pedro,26,0,24,8,0,0,3,0
31,Yucatán,019,Chemax,Chemax,31019,0221,Santa Rita,3,*,*,5,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0267,San José (San José Balam),2,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0275,Santa María Ancla,2,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0276,Buenavista,60,0,57,17,0,0,6,1
31,Yucatán,019,Chemax,Chemax,31019,0295,Yaaxdzonot,2,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0296,La Esperanza,43,1,40,12,0,0,4,2
31,Yucatán,019,Chemax,Chemax,31019,0307,Konsahcab,14,0,13,4,0,0,0,0
31,Yucatán,019,Chemax,Chemax,31019,0309,Kulinché,12,*,*,2,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0321,San Antonio,4,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0323,Blanca Flor,7,*,*,2,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0324,San José Chahuay,146,4,121,29,23,22,20,7
31,Yucatán,019,Chemax,Chemax,31019,0326,San Juan Chen,2,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0330,San Román,3,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0336,Santa María,1,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0339,Xim-Há,23,0,15,9,0,0,4,2
31,Yucatán,019,Chemax,Chemax,31019,0361,San Felipe,2,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0362,Coxlei (Kochila),2,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0384,Santa Cruz,14,*,*,2,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0385,Yaxché,9,*,*,2,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0411,X-Canabail,2,*,*,2,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0412,San José Konlún,5,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0413,San Javier,30,1,28,11,0,0,3,1
31,Yucatán,019,Chemax,Chemax,31019,0418,San Miguel,3,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0423,X-Catil,1,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0425,San Miguel,3,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0430,Blanca Flor,41,0,38,13,11,3,6,0
31,Yucatán,019,Chemax,Chemax,31019,0458,Los Monos,1,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0460,Hoteoch,246,0,227,53,49,27,26,0
31,Yucatán,019,Chemax,Chemax,31019,0462,Chan Pistemax,1,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0468,Tulín,121,1,112,43,30,21,18,10
31,Yucatán,019,Chemax,Chemax,31019,0469,X-Jujilchén,59,1,56,21,5,13,7,2
31,Yucatán,019,Chemax,Chemax,31019,0471,Yodzonot,7,*,*,2,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0487,Estrella,62,4,55,20,17,16,12,9
31,Yucatán,019,Chemax,Chemax,31019,0505,San Antonio,7,*,*,2,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0523,Chenchén,4,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0529,Blanca Flor,9,*,*,2,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0538,San Juan,10,*,*,2,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0545,San Pedro,5,*,*,2,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0561,Chan Kom,1,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0570,Poxil Número Dos,2,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0593,Miraflor,1,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0600,Dzonkeil,1,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0606,San Isidro,4,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0616,Akabchén,1,*,*,1,*,*,*,*
31,Yucatán,019,Chemax,Chemax,31019,0626,Chemax [Centro Espiritual],26,1,13,8,6,0,1,0
31,Yucatán,019,Chemax,Chemax,31019,9998,Localidades de una vivienda,81,3,71,47,2,7,13,2
31,Yucatán,019,Chemax,Chemax,31019,9999,Localidades de dos viviendas,68,0,67,14,2,3,9,2
31,Yucatán,020,Chicxulub Pueblo,Chicxulub Pueblo,31020,0001,Chicxulub Pueblo,4463,251,298,1709,1112,1168,1107,493
31,Yucatán,020,Chicxulub Pueblo,Chicxulub Pueblo,31020,0007,Santa María Ontiveros,6,*,*,3,*,*,*,*
31,Yucatán,020,Chicxulub Pueblo,Chicxulub Pueblo,31020,0025,Almendros,1,*,*,1,*,*,*,*
31,Yucatán,020,Chicxulub Pueblo,Chicxulub Pueblo,31020,0028,San Martín,1,*,*,1,*,*,*,*
31,Yucatán,020,Chicxulub Pueblo,Chicxulub Pueblo,31020,0031,La Guadalupana,6,*,*,1,*,*,*,*
31,Yucatán,020,Chicxulub Pueblo,Chicxulub Pueblo,31020,0033,El Arco,5,*,*,1,*,*,*,*
31,Yucatán,020,Chicxulub Pueblo,Chicxulub Pueblo,31020,0039,San Gabriel,1,*,*,1,*,*,*,*
31,Yucatán,020,Chicxulub Pueblo,Chicxulub Pueblo,31020,0040,Santa Cruz,1,*,*,2,*,*,*,*
31,Yucatán,020,Chicxulub Pueblo,Chicxulub Pueblo,31020,0043,California [Rancho Porcícola],1,*,*,1,*,*,*,*
31,Yucatán,020,Chicxulub Pueblo,Chicxulub Pueblo,31020,0049,La Candelaria [Quinta],12,0,2,4,1,3,3,1
31,Yucatán,020,Chicxulub Pueblo,Chicxulub Pueblo,31020,9998,Localidades de una vivienda,16,0,2,8,1,7,7,6
31,Yucatán,020,Chicxulub Pueblo,Chicxulub Pueblo,31020,9999,Localidades de dos viviendas,6,*,*,3,*,*,*,*
31,Yucatán,021,Chichimila,Chichimilá,31021,0001,Chichimilá,6540,313,4715,1889,1361,1067,1122,598
31,Yucatán,021,Chichimila,Chichimilá,31021,0004,Celtún,209,9,174,53,43,14,30,30
31,Yucatán,021,Chichimila,Chichimilá,31021,0008,Dzitox,1091,40,989,278,204,128,123,16
31,Yucatán,021,Chichimila,Chichimilá,31021,0013,San Fernando,1,*,*,1,*,*,*,*
31,Yucatán,021,Chichimila,Chichimilá,31021,0014,San José,5,*,*,2,*,*,*,*
31,Yucatán,021,Chichimila,Chichimilá,31021,0018,San Pedro,525,15,433,125,111,54,69,2
31,Yucatán,021,Chichimila,Chichimilá,31021,0021,Tixcancal Dzonot,15,0,12,11,5,2,2,2
31,Yucatán,021,Chichimila,Chichimilá,31021,0022,Chan X-Cail,680,22,589,201,157,102,69,10
31,Yucatán,021,Chichimila,Chichimilá,31021,0023,X-Chay,13,0,13,8,3,1,0,0
31,Yucatán,021,Chichimila,Chichimilá,31021,0024,Nuevo X-Habín,129,3,111,40,24,12,18,6
31,Yucatán,021,Chichimila,Chichimilá,31021,0025,X-Luch,2,*,*,1,*,*,*,*
31,Yucatán,021,Chichimila,Chichimilá,31021,0029,Álamo,7,0,7,7,0,0,0,0
31,Yucatán,021,Chichimila,Chichimilá,31021,0033,Chan Pich,96,1,83,29,25,15,13,13
31,Yucatán,021,Chichimila,Chichimilá,31021,0049,Suykac,3,*,*,3,*,*,*,*
31,Yucatán,021,Chichimila,Chichimilá,31021,0064,Chibilub,59,0,55,11,11,4,1,1
31,Yucatán,021,Chichimila,Chichimilá,31021,0070,San José Che,5,*,*,1,*,*,*,*
31,Yucatán,021,Chichimila,Chichimilá,31021,0071,San Lorenzo,3,0,3,6,0,0,2,0
31,Yucatán,021,Chichimila,Chichimilá,31021,0083,Yuyumal,1,*,*,1,*,*,*,*
31,Yucatán,021,Chichimila,Chichimilá,31021,0093,San Mateo,10,0,9,3,1,0,0,0
31,Yucatán,021,Chichimila,Chichimilá,31021,0100,Xtanail,1,*,*,1,*,*,*,*
31,Yucatán,021,Chichimila,Chichimilá,31021,0117,Santa Elena,8,*,*,2,*,*,*,*
31,Yucatán,021,Chichimila,Chichimilá,31021,0131,La Cruz,2,*,*,1,*,*,*,*
31,Yucatán,021,Chichimila,Chichimilá,31021,0132,María Bonita [Rancho],1,*,*,1,*,*,*,*
31,Yucatán,021,Chichimila,Chichimilá,31021,9998,Localidades de una vivienda,13,1,13,7,1,0,1,1
31,Yucatán,021,Chichimila,Chichimilá,31021,9999,Localidades de dos viviendas,16,0,14,7,0,0,2,1
31,Yucatán,022,Chikindzonot,Chikindzonot,31022,0001,Chikindzonot,3019,51,2684,870,665,474,521,4
31,Yucatán,022,Chikindzonot,Chikindzonot,31022,0002,Chan-Chichimilá,419,10,366,146,96,89,68,1
31,Yucatán,022,Chikindzonot,Chikindzonot,31022,0003,Ichmul,860,17,725,284,211,186,72,5
31,Yucatán,022,Chikindzonot,Chikindzonot,31022,0012,Chan Santa María,24,0,22,11,1,4,5,0
31,Yucatán,022,Chikindzonot,Chikindzonot,31022,0023,Chucteil,17,0,16,9,0,2,1,0
31,Yucatán,022,Chikindzonot,Chikindzonot,31022,0049,Chan Kankabdzonot,2,*,*,1,*,*,*,*
31,Yucatán,022,Chikindzonot,Chikindzonot,31022,0055,El Arca de Noé,1,*,*,1,*,*,*,*
31,Yucatán,022,Chikindzonot,Chikindzonot,31022,0062,San Isidro,17,3,11,6,3,1,3,0
31,Yucatán,022,Chikindzonot,Chikindzonot,31022,0063,Wilberth Kauil Alcocer,4,*,*,1,*,*,*,*
31,Yucatán,022,Chikindzonot,Chikindzonot,31022,9998,Localidades de una vivienda,7,0,7,3,1,0,0,0
31,Yucatán,023,Chochola,Chocholá,31023,0001,Chocholá,4847,199,1117,1870,1382,1188,1207,283
31,Yucatán,023,Chochola,Chocholá,31023,0033,Misko,1,*,*,3,*,*,*,*
31,Yucatán,023,Chochola,Chocholá,31023,0041,Santa María,8,*,*,1,*,*,*,*
31,Yucatán,023,Chochola,Chocholá,31023,0042,San Miguel,3,*,*,1,*,*,*,*
31,Yucatán,023,Chochola,Chocholá,31023,0044,San Pablo X'Yaxché,2,*,*,1,*,*,*,*
31,Yucatán,023,Chochola,Chocholá,31023,0049,Takín Lol,1,*,*,1,*,*,*,*
31,Yucatán,023,Chochola,Chocholá,31023,0068,La Guadalupana,1,*,*,1,*,*,*,*
31,Yucatán,023,Chochola,Chocholá,31023,9998,Localidades de una vivienda,16,2,4,8,1,5,5,2
31,Yucatán,024,Chumayel,Chumayel,31024,0001,Chumayel,3237,44,2470,1224,879,693,690,191
31,Yucatán,024,Chumayel,Chumayel,31024,0007,San Diego,3,*,*,2,*,*,*,*
31,Yucatán,024,Chumayel,Chumayel,31024,0012,Chumayel [El Entronque],2,*,*,1,*,*,*,*
31,Yucatán,024,Chumayel,Chumayel,31024,0033,Santa Ana,2,*,*,1,*,*,*,*
31,Yucatán,024,Chumayel,Chumayel,31024,9998,Localidades de una vivienda,7,1,5,4,0,1,1,0
31,Yucatán,025,Dzan,Dzán,31025,0001,Dzan,6001,141,3464,1842,1441,1278,1262,459
31,Yucatán,025,Dzan,Dzán,31025,0027,Candelaria,1,*,*,1,*,*,*,*
31,Yucatán,025,Dzan,Dzán,31025,0052,Dzan Uno [Parcela],1,*,*,1,*,*,*,*
31,Yucatán,025,Dzan,Dzán,31025,9998,Localidades de una vivienda,2,*,*,2,*,*,*,*
31,Yucatán,026,Dzemul,Dzemul,31026,0001,Dzemul,3467,109,645,1386,479,957,908,361
31,Yucatán,026,Dzemul,Dzemul,31026,0004,San Bruno,10,0,4,99,0,4,4,3
31,Yucatán,026,Dzemul,Dzemul,31026,0005,San Diego,25,2,15,14,7,6,4,0
31,Yucatán,026,Dzemul,Dzemul,31026,0006,San Eduardo,57,1,4,42,23,24,20,5
31,Yucatán,026,Dzemul,Dzemul,31026,0012,Las Magnolias,1,*,*,1,*,*,*,*
31,Yucatán,026,Dzemul,Dzemul,31026,0035,San Benito,42,15,6,250,0,10,11,6
31,Yucatán,026,Dzemul,Dzemul,31026,0037,Tilí,3,*,*,1,*,*,*,*
31,Yucatán,026,Dzemul,Dzemul,31026,0040,San Antonio de Padua,1,*,*,1,*,*,*,*
31,Yucatán,026,Dzemul,Dzemul,31026,0052,San Alfonso,4,*,*,1,*,*,*,*
31,Yucatán,026,Dzemul,Dzemul,31026,0069,Xtampú,10,0,2,46,0,3,2,3
31,Yucatán,026,Dzemul,Dzemul,31026,0083,El León,2,*,*,1,*,*,*,*
31,Yucatán,026,Dzemul,Dzemul,31026,9998,Localidades de una vivienda,11,0,3,5,0,5,5,1
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0001,Dzidzantún,7530,419,407,2977,1662,1976,1917,825
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0002,San Francisco Manzanilla,734,12,17,242,207,177,157,58
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0004,Santa Clara,38,1,5,240,11,10,11,5
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0008,El Porvenir,6,*,*,1,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0036,Santa Rita,1,*,*,1,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0050,Faller,2,*,*,1,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0065,José Luis Aguilar,1,*,*,1,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0076,Lácteos Dos Mil,6,*,*,1,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0077,Lázaro Cárdenas,9,*,*,1,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0105,Valdez Segundo,2,*,*,1,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0109,San Alejandro,1,*,*,1,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0112,Tercera Generación,6,*,*,1,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0115,San Francisco,3,*,*,2,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0117,San Felipe Peireida,1,*,*,1,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0118,Shabath [Aldea],3,*,*,2,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0119,Don Cebra,1,*,*,1,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,0120,Delia Milda Bolio Aguilar,1,*,*,1,*,*,*,*
31,Yucatán,027,Dzidzantun,Dzidzantún,31027,9998,Localidades de una vivienda,43,8,10,16,2,12,10,3
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0001,Dzilam de Bravo,2455,319,65,1017,642,708,663,304
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0016,Socorro,1,*,*,1,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0044,Santa Teresa,3,*,*,2,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0067,San Francisco,2,*,*,1,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0080,Pueblo Nuevo,228,121,18,76,50,46,49,30
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0092,San Manuel,1,*,*,3,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0120,Alemar,5,*,*,1,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0122,San Judas,3,*,*,1,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0132,El Sauce,2,*,*,1,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0139,Dzilam de Bravo [Unidad Habitacional],200,34,10,106,43,54,56,38
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0140,La Mano Poderosa,1,*,*,1,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0146,Tres Reyes,1,*,*,1,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0148,Las Iguanitas,2,*,*,1,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0151,Cabaña Villa Flores,1,*,*,3,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0152,Mariano Peraza,5,*,*,1,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0153,Limbo,1,*,*,1,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0158,Rancho Don Li,2,*,*,1,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0161,Los Coquitos,5,*,*,4,*,*,*,*
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,0166,FONDEN [Unidad Habitacional],18,3,0,22,7,7,7,3
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,9998,Localidades de una vivienda,30,2,10,19,1,4,7,3
31,Yucatán,028,Dzilam de Bravo,Dzilam de Bravo,31028,9999,Localidades de dos viviendas,5,*,*,4,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0001,Dzilam González,6169,236,589,2550,1753,1663,1482,552
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0013,Holontún,5,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0015,Santa Úrsula,3,*,*,2,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0017,Guadalupe,2,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0023,Chen-Cimé,1,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0024,Dzidzilché,1,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0031,Noc-Zal,2,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0034,Sonora,1,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0045,San Felipe,4,*,*,3,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0048,San Fernando,4,*,*,2,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0071,Santa Bárbara,8,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0074,Santa Isabel,2,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0084,Xkan-Há,5,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0099,Las Cruces,1,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0105,Dzonot Trejo,1,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0119,San Antonio,2,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0124,San Miguel Siete,2,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0131,Santa Elena,3,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0136,Santa Clara,3,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0137,San Fernando,2,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0140,San Judas,4,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0142,La Bendición de Dios,2,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0152,Kan-Há,1,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0158,Sac-Nicté,1,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0183,San Martín,1,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0188,San Miguel Cinco,1,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0199,Santa Elena,1,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0202,Santa María,2,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0203,Santa Martha,4,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0241,San Ramón,1,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,0259,La Herradura,1,*,*,1,*,*,*,*
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,9998,Localidades de una vivienda,68,11,29,32,1,8,16,4
31,Yucatán,029,Dzilam Gonzalez,Dzilam González,31029,9999,Localidades de dos viviendas,3,*,*,2,*,*,*,*
31,Yucatán,030,Dzitas,Dzitás,31030,0001,Dzitás,3204,129,1337,1146,761,547,635,302
31,Yucatán,030,Dzitas,Dzitás,31030,0008,Xocempich,749,43,393,301,215,183,148,48
31,Yucatán,030,Dzitas,Dzitás,31030,0063,Santa Rosa,4,*,*,2,*,*,*,*
31,Yucatán,030,Dzitas,Dzitás,31030,0076,Yaxché,58,0,44,19,15,5,12,5
31,Yucatán,030,Dzitas,Dzitás,31030,9998,Localidades de una vivienda,4,*,*,2,*,*,*,*
31,Yucatán,031,Dzoncauich,Dzoncauich,31031,0001,Dzoncauich,2352,75,1018,998,616,533,528,85
31,Yucatán,031,Dzoncauich,Dzoncauich,31031,0002,Chacmay,459,27,265,161,116,85,74,4
31,Yucatán,031,Dzoncauich,Dzoncauich,31031,0038,Santa Elena,5,*,*,1,*,*,*,*
31,Yucatán,031,Dzoncauich,Dzoncauich,31031,0069,San Adrián [Rancho],2,*,*,1,*,*,*,*
31,Yucatán,031,Dzoncauich,Dzoncauich,31031,9998,Localidades de una vivienda,7,*,*,2,*,*,*,*
31,Yucatán,032,Espita,Espita,31032,0001,Espita,12320,468,5163,4187,3027,2370,2538,1275
31,Yucatán,032,Espita,Espita,31032,0002,Holcá,621,2,532,193,166,152,128,17
31,Yucatán,032,Espita,Espita,31032,0003,Kunché,894,7,624,259,210,166,106,1
31,Yucatán,032,Espita,Espita,31032,0004,Nacuché,1403,39,1024,424,344,323,201,81
31,Yucatán,032,Espita,Espita,31032,0005,San Pedro Chenchelá,321,3,272,79,68,64,45,36
31,Yucatán,032,Espita,Espita,31032,0006,Santa Cruz Regadío,25,0,17,7,6,2,3,2
