cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,id_region,region,cve_geo,id_local,nom_local,id_ue,nom_ue,razon_soc,cod_act,nom_act,num_per,lat,long,fecha
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7963524,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7963525,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915805,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915806,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7934623,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7914167,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7934645,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7914174,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915645,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915647,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915804,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7934643,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7963548,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915642,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7963536,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7963546,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7963527,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,9056653,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,9292704,CONSULTORIO MEDICO PRIVADO,JUAN MELCHOR GRANADOS CUPUL ,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,21.01566151,-89.58489454,2020-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7934625,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7934647,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7914171,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915639,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7914170,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915807,CONSULTORIO MEDICO PRIVADO,,621341,"Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje",0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7934621,CONSULTORIO MEDICO PRIVADO,,621341,"Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje",0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,8567810,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7914173,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,8939617,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,8939618,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915641,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915803,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915808,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915809,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7915814,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537057,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537058,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537059,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537107,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537139,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537242,CONSULTORIO MEDICO PRIVADO,,621211,Consultorios dentales del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537308,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537221,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537241,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537037,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537027,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537046,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537052,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537288,CONSULTORIO MEDICO PRIVADO,,621211,Consultorios dentales del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537238,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537298,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537309,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537074,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537041,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537039,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537066,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537032,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537035,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537038,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537045,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537054,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537060,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537071,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537056,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512304,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512293,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512315,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512316,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512282,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512368,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512342,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512330,CONSULTORIO MEDICO PRIVADO,,621211,Consultorios dentales del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512360,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512366,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512281,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512286,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512275,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512277,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512295,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512320,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512321,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512322,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512335,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512345,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512276,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512325,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512291,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512273,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512301,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512317,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512364,CONSULTORIO MEDICO PRIVADO,,621331,Consultorios de psicología del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512363,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4555678,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,20.96379581,-89.62871018,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537286,CONSULTORIO MEDICO PRIVADO,,621331,Consultorios de psicología del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537326,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537246,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537284,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537092,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512369,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512361,CONSULTORIO MEDICO PRIVADO,,621331,Consultorios de psicología del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512329,CONSULTORIO MEDICO PRIVADO,,621211,Consultorios dentales del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512371,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537090,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537042,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537048,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537049,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537098,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537106,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512271,CONSULTORIO MEDICO PRIVADO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512296,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512311,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512334,CONSULTORIO MEDICO PRIVADO,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512344,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512331,CONSULTORIO MEDICO PRIVADO,,621211,Consultorios dentales del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4512358,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,8704755,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4593510,CONSULTORIO MEDICO PRIVADO,,621331,Consultorios de psicología del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4593511,CONSULTORIO MEDICO PRIVADO,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,8939579,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,6223524,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,6466920,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7963556,CONSULTORIO MEDICO PRIVADO,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,21.01566151,-89.58489454,2019-11
