cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,cve_geo,cve_local,nom_local,pobtot
31,Yucatán,19,Chemax,Chemax,31019,0523,Chenchén,1
31,Yucatán,19,Chemax,Chemax,31019,0524,Yokdzonot,1
31,Yucatán,19,Chemax,Chemax,31019,0529,Blanca Flor,11
31,Yucatán,19,Chemax,Chemax,31019,0530,Chan Santa Rosa (Chan Akachén),1
31,Yucatán,19,Chemax,Chemax,31019,0538,San Juan,5
31,Yucatán,19,Chemax,Chemax,31019,0545,San Felipe,5
31,Yucatán,19,Chemax,Chemax,31019,0548,San Lorenzo,5
31,Yucatán,19,Chemax,Chemax,31019,0555,X-Onil,2
31,Yucatán,19,Chemax,Chemax,31019,0564,Santa María [Finca],1
31,Yucatán,19,Chemax,Chemax,31019,0567,Noh-Pich,2
31,Yucatán,19,Chemax,Chemax,31019,0569,Pol Chon,2
31,Yucatán,19,Chemax,Chemax,31019,0570,Poxil Número Dos,3
31,Yucatán,19,Chemax,Chemax,31019,0578,Santa Rosa Uno,1
31,Yucatán,19,Chemax,Chemax,31019,0593,Miraflor,2
31,Yucatán,19,Chemax,Chemax,31019,0599,Cuernavaca (X-Haas),2
31,Yucatán,19,Chemax,Chemax,31019,0602,Jujilchén,1
31,Yucatán,19,Chemax,Chemax,31019,0616,Akabchén,1
31,Yucatán,19,Chemax,Chemax,31019,0617,San Vicente,9
31,Yucatán,19,Chemax,Chemax,31019,0618,Ninguno,6
31,Yucatán,19,Chemax,Chemax,31019,9998,Localidades de una vivienda,162
31,Yucatán,19,Chemax,Chemax,31019,9999,Localidades de dos viviendas,56
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0000,Total del Municipio,4113
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0001,Chicxulub Pueblo,4080
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0002,Guadalupe Labastida,1
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0005,San José Chakán,2
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0007,Santa María Ontiveros,8
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0011,X-Cotún,2
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0025,Almendros,1
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0031,El Guadalupano,1
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0032,La Guadalupana,2
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0034,Ninguno,5
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0041,Santa Cruz Dos,7
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0047,Ninguno,1
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0049,Ninguno,2
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,0053,Ninguno,1
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,9998,Localidades de una vivienda,23
31,Yucatán,20,Chicxulub Pueblo,Chicxulub Pueblo,31020,9999,Localidades de dos viviendas,2
31,Yucatán,21,Chichimila,Chichimilá,31021,0000,Total del Municipio,7952
31,Yucatán,21,Chichimila,Chichimilá,31021,0001,Chichimilá,5528
31,Yucatán,21,Chichimila,Chichimilá,31021,0004,Celtún,148
31,Yucatán,21,Chichimila,Chichimilá,31021,0008,Dzitox,881
31,Yucatán,21,Chichimila,Chichimilá,31021,0013,San Fernando,1
31,Yucatán,21,Chichimila,Chichimilá,31021,0014,San José,12
31,Yucatán,21,Chichimila,Chichimilá,31021,0018,San Pedro,408
31,Yucatán,21,Chichimila,Chichimilá,31021,0021,Tixcancal Dzonot,25
31,Yucatán,21,Chichimila,Chichimilá,31021,0022,Chan X-Cail,576
31,Yucatán,21,Chichimila,Chichimilá,31021,0023,X-Chay,35
31,Yucatán,21,Chichimila,Chichimilá,31021,0024,Nuevo X-Habín,91
31,Yucatán,21,Chichimila,Chichimilá,31021,0025,X-Luch,2
31,Yucatán,21,Chichimila,Chichimilá,31021,0029,Álamo,22
31,Yucatán,21,Chichimila,Chichimilá,31021,0030,Akabchén,5
31,Yucatán,21,Chichimila,Chichimilá,31021,0033,Chan Pich,74
31,Yucatán,21,Chichimila,Chichimilá,31021,0039,X-Mazón,5
31,Yucatán,21,Chichimila,Chichimilá,31021,0064,Chibilub,46
31,Yucatán,21,Chichimila,Chichimilá,31021,0070,San José Che,6
31,Yucatán,21,Chichimila,Chichimilá,31021,0075,Tzutzil,3
31,Yucatán,21,Chichimila,Chichimilá,31021,0078,San Francisco,24
31,Yucatán,21,Chichimila,Chichimilá,31021,0083,Yuyumal,3
31,Yucatán,21,Chichimila,Chichimilá,31021,0100,Xtanail,2
31,Yucatán,21,Chichimila,Chichimilá,31021,0105,San José,4
31,Yucatán,21,Chichimila,Chichimilá,31021,0109,Dzalbay,3
31,Yucatán,21,Chichimila,Chichimilá,31021,0112,Santa María,2
31,Yucatán,21,Chichimila,Chichimilá,31021,0115,San Vicente,17
31,Yucatán,21,Chichimila,Chichimilá,31021,0116,San Vicente,8
31,Yucatán,21,Chichimila,Chichimilá,31021,0117,Santa Elena,12
31,Yucatán,21,Chichimila,Chichimilá,31021,0119,X-Juubil,7
31,Yucatán,21,Chichimila,Chichimilá,31021,0120,Xnohkay,2
31,Yucatán,21,Chichimila,Chichimilá,31021,9998,Localidades de una vivienda,49
31,Yucatán,21,Chichimila,Chichimilá,31021,9999,Localidades de dos viviendas,16
31,Yucatán,22,Chikindzonot,Chikindzonot,31022,0000,Total del Municipio,4162
31,Yucatán,22,Chikindzonot,Chikindzonot,31022,0001,Chikindzonot,2699
31,Yucatán,22,Chikindzonot,Chikindzonot,31022,0002,Chan-Chichimilá,464
31,Yucatán,22,Chikindzonot,Chikindzonot,31022,0003,Ichmul,911
31,Yucatán,22,Chikindzonot,Chikindzonot,31022,0012,Chan Santa María,49
31,Yucatán,22,Chikindzonot,Chikindzonot,31022,0023,Chucteil,31
31,Yucatán,22,Chikindzonot,Chikindzonot,31022,0049,Chan Kankabdzonot,4
31,Yucatán,22,Chikindzonot,Chikindzonot,31022,0060,San Pedro (Kaa Tah),1
31,Yucatán,22,Chikindzonot,Chikindzonot,31022,0061,Francisco Gracielo,3
31,Yucatán,22,Chikindzonot,Chikindzonot,31022,9998,Localidades de una vivienda,8
31,Yucatán,23,Chochola,Chocholá,31023,0000,Total del Municipio,4530
31,Yucatán,23,Chochola,Chocholá,31023,0001,Chocholá,4511
31,Yucatán,23,Chochola,Chocholá,31023,0005,Tch'een-Men,2
31,Yucatán,23,Chochola,Chocholá,31023,0033,Misko,1
31,Yucatán,23,Chochola,Chocholá,31023,0049,Takín Lol,2
31,Yucatán,23,Chochola,Chocholá,31023,0059,San Luis Cuatro,4
31,Yucatán,23,Chochola,Chocholá,31023,0070,La Ilusión,4
31,Yucatán,23,Chochola,Chocholá,31023,0081,San Luis Tres,6
31,Yucatán,23,Chochola,Chocholá,31023,9998,Localidades de una vivienda,19
31,Yucatán,24,Chumayel,Chumayel,31024,0000,Total del Municipio,3148
31,Yucatán,24,Chumayel,Chumayel,31024,0001,Chumayel,3135
31,Yucatán,24,Chumayel,Chumayel,31024,0033,Santa Ana,2
31,Yucatán,24,Chumayel,Chumayel,31024,0035,Ninguno,6
31,Yucatán,24,Chumayel,Chumayel,31024,0037,San Pedro y Pablo,5
31,Yucatán,24,Chumayel,Chumayel,31024,9998,Localidades de una vivienda,13
31,Yucatán,25,Dzan,Dzán,31025,0000,Total del Municipio,4941
31,Yucatán,25,Dzan,Dzán,31025,0001,Dzán,4939
31,Yucatán,25,Dzan,Dzán,31025,0015,Santa Clara,2
31,Yucatán,25,Dzan,Dzán,31025,9998,Localidades de una vivienda,2
31,Yucatán,26,Dzemul,Dzemul,31026,0000,Total del Municipio,3489
31,Yucatán,26,Dzemul,Dzemul,31026,0001,Dzemul,3228
31,Yucatán,26,Dzemul,Dzemul,31026,0004,San Bruno,45
31,Yucatán,26,Dzemul,Dzemul,31026,0005,San Diego,69
31,Yucatán,26,Dzemul,Dzemul,31026,0006,San Eduardo,69
31,Yucatán,26,Dzemul,Dzemul,31026,0012,Las Magnolias,10
31,Yucatán,26,Dzemul,Dzemul,31026,0035,San Benito,61
31,Yucatán,26,Dzemul,Dzemul,31026,0040,San Antonio,3
31,Yucatán,26,Dzemul,Dzemul,31026,0069,Xtampú,4
31,Yucatán,26,Dzemul,Dzemul,31026,9998,Localidades de una vivienda,7
31,Yucatán,26,Dzemul,Dzemul,31026,9999,Localidades de dos viviendas,10
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0000,Total del Municipio,8133
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0001,Dzidzantún,7393
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0002,San Francisco Manzanilla,669
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0004,Santa Clara,45
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0008,El Porvenir,4
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0036,Santa Rita,3
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0057,San Luis,1
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0065,Ninguno,3
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0077,Lázaro Cárdenas,2
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0081,La Rosita,1
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0105,Valdez Tercero,4
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0110,CRIDI,6
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,0112,Tercera Generación,2
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,9998,Localidades de una vivienda,23
31,Yucatán,27,Dzidzantun,Dzidzantún,31027,9999,Localidades de dos viviendas,3
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0000,Total del Municipio,2463
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0001,Dzilam de Bravo,2374
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0025,San José,7
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0080,Pueblo Nuevo,58
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0082,Ongay [Rancho],1
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0120,Alemar,4
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0122,San José Uno,1
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0132,El Sauce,4
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0135,Alcocer [Trituradora],5
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0139,Dzilam de Bravo [Unidad Habitacional],3
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0140,La Mano Poderosa,2
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0142,San Esteban [Rancho],1
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0145,Santa Rosa,2
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,0146,Tres Reyes,1
31,Yucatán,28,Dzilam de Bravo,Dzilam de Bravo,31028,9998,Localidades de una vivienda,31
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0000,Total del Municipio,5905
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0001,Dzilam González,5875
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0013,Holontún,2
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0015,Santa Úrsula,2
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0019,Chancalotmul,2
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0034,Sonora,5
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0045,San Felipe,1
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0060,San Mateo,3
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0061,San Pablo,6
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0129,San Álvaro,4
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0131,Santa Elena,1
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0140,X-Tab [Anexa],2
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,0199,Santa Elena,2
31,Yucatán,29,Dzilam Gonzalez,Dzilam González,31029,9998,Localidades de una vivienda,30
31,Yucatán,30,Dzitas,Dzitás,31030,0000,Total del Municipio,3540
31,Yucatán,30,Dzitas,Dzitás,31030,0001,Dzitás,2879
31,Yucatán,30,Dzitas,Dzitás,31030,0008,Xocempich,611
31,Yucatán,30,Dzitas,Dzitás,31030,0034,X-Noh Sahcab,1
31,Yucatán,30,Dzitas,Dzitás,31030,0063,Santa Rosa,5
31,Yucatán,30,Dzitas,Dzitás,31030,0076,Yaxché,44
31,Yucatán,30,Dzitas,Dzitás,31030,9998,Localidades de una vivienda,1
31,Yucatán,30,Dzitas,Dzitás,31030,9999,Localidades de dos viviendas,5
31,Yucatán,31,Dzoncauich,Dzoncauich,31031,0000,Total del Municipio,2772
31,Yucatán,31,Dzoncauich,Dzoncauich,31031,0001,Dzoncauich,2318
31,Yucatán,31,Dzoncauich,Dzoncauich,31031,0002,Chacmay,452
31,Yucatán,31,Dzoncauich,Dzoncauich,31031,0023,Xchay,2
31,Yucatán,31,Dzoncauich,Dzoncauich,31031,9998,Localidades de una vivienda,2
31,Yucatán,32,Espita,Espita,31032,0000,Total del Municipio,15571
31,Yucatán,32,Espita,Espita,31032,0001,Espita,11551
31,Yucatán,32,Espita,Espita,31032,0002,Holcá,552
31,Yucatán,32,Espita,Espita,31032,0003,Kunché,793
31,Yucatán,32,Espita,Espita,31032,0004,Nacuché,1219
31,Yucatán,32,Espita,Espita,31032,0005,San Pedro Chenchelá,281
31,Yucatán,32,Espita,Espita,31032,0006,Santa Cruz Regadío,19
31,Yucatán,32,Espita,Espita,31032,0007,Tuzik,380
31,Yucatán,32,Espita,Espita,31032,0008,X-Ualtez,306
31,Yucatán,32,Espita,Espita,31032,0009,Xuilub,392
31,Yucatán,32,Espita,Espita,31032,0012,Dzitox,5
31,Yucatán,32,Espita,Espita,31032,0013,X-Noh Há,1
31,Yucatán,32,Espita,Espita,31032,0033,Chocholá,7
31,Yucatán,32,Espita,Espita,31032,0037,Mahi-Cab,1
31,Yucatán,32,Espita,Espita,31032,0066,Santo Domingo,2
31,Yucatán,32,Espita,Espita,31032,0077,San Luis,2
31,Yucatán,32,Espita,Espita,31032,0083,Xlimón,2
31,Yucatán,32,Espita,Espita,31032,0098,Dzadz Pichí,19
31,Yucatán,32,Espita,Espita,31032,0103,San Antonio,1
31,Yucatán,32,Espita,Espita,31032,0112,Dzibi-Ac,10
31,Yucatán,32,Espita,Espita,31032,0128,Estrella de Oriente,8
31,Yucatán,32,Espita,Espita,31032,0133,Las Dos Marías,7
31,Yucatán,32,Espita,Espita,31032,0138,San José,2
31,Yucatán,32,Espita,Espita,31032,0167,Álamos,3
31,Yucatán,32,Espita,Espita,31032,0173,Pénjamo,6
31,Yucatán,32,Espita,Espita,31032,0174,San Eduardo,1
31,Yucatán,32,Espita,Espita,31032,0178,La Esperanza,1
31,Yucatán,32,Espita,Espita,31032,9998,Localidades de una vivienda,51
31,Yucatán,32,Espita,Espita,31032,9999,Localidades de dos viviendas,8
31,Yucatán,33,Halacho,Halachó,31033,0000,Total del Municipio,19072
31,Yucatán,33,Halacho,Halachó,31033,0001,Halachó,9412
31,Yucatán,33,Halacho,Halachó,31033,0002,Cepeda,3064
31,Yucatán,33,Halacho,Halachó,31033,0003,Cuch Holoch,2017
31,Yucatán,33,Halacho,Halachó,31033,0004,Kancabchén,460
31,Yucatán,33,Halacho,Halachó,31033,0005,San Mateo,294
31,Yucatán,33,Halacho,Halachó,31033,0006,Santa María Acú,1437
31,Yucatán,33,Halacho,Halachó,31033,0007,Sihó,1566
31,Yucatán,33,Halacho,Halachó,31033,0008,Dzidzibachí,738
31,Yucatán,33,Halacho,Halachó,31033,0044,San Pedro,12
31,Yucatán,33,Halacho,Halachó,31033,0047,San Salvador Uno,44
31,Yucatán,33,Halacho,Halachó,31033,0060,Cervera Uno [Unidad Agrícola],3
31,Yucatán,33,Halacho,Halachó,31033,0063,Cepeda,2
31,Yucatán,33,Halacho,Halachó,31033,0074,Chun Kanán,1
31,Yucatán,33,Halacho,Halachó,31033,0081,Santa Rosa,4
31,Yucatán,33,Halacho,Halachó,31033,0087,San Diego,9
31,Yucatán,33,Halacho,Halachó,31033,0102,Ninguno,6
31,Yucatán,33,Halacho,Halachó,31033,0114,Guadalupe [Unidad Agrícola],3
31,Yucatán,33,Halacho,Halachó,31033,9998,Localidades de una vivienda,19
31,Yucatán,33,Halacho,Halachó,31033,9999,Localidades de dos viviendas,9
31,Yucatán,34,Hocaba,Hocabá,31034,0000,Total del Municipio,6061
31,Yucatán,34,Hocaba,Hocabá,31034,0001,Hocabá,4127
31,Yucatán,34,Hocaba,Hocabá,31034,0003,Sahcabá,1922
31,Yucatán,34,Hocaba,Hocabá,31034,0016,San Juan de Dios,6
31,Yucatán,34,Hocaba,Hocabá,31034,0027,Potrillos de Chaltún Há,1
31,Yucatán,34,Hocaba,Hocabá,31034,0048,El Divino Niño,1
31,Yucatán,34,Hocaba,Hocabá,31034,0049,Santa María,4
31,Yucatán,34,Hocaba,Hocabá,31034,9998,Localidades de una vivienda,12
31,Yucatán,35,Hoctun,Hoctún,31035,0000,Total del Municipio,5697
31,Yucatán,35,Hoctun,Hoctún,31035,0001,Hoctún,4686
31,Yucatán,35,Hoctun,Hoctún,31035,0004,Dziuché,7
31,Yucatán,35,Hoctun,Hoctún,31035,0007,San José Oriente,990
31,Yucatán,35,Hoctun,Hoctún,31035,0038,La Virgen de Guadalupe,1
31,Yucatán,35,Hoctun,Hoctún,31035,0041,Santa Rita Dos,4
31,Yucatán,35,Hoctun,Hoctún,31035,0049,Pilanzohol,4
31,Yucatán,35,Hoctun,Hoctún,31035,0050,Berta Cobá,5
31,Yucatán,35,Hoctun,Hoctún,31035,9998,Localidades de una vivienda,14
31,Yucatán,35,Hoctun,Hoctún,31035,9999,Localidades de dos viviendas,7
31,Yucatán,36,Homun,Homún,31036,0000,Total del Municipio,7257
31,Yucatán,36,Homun,Homún,31036,0001,Homún,6146
31,Yucatán,36,Homun,Homún,31036,0005,Chen Santo,4
31,Yucatán,36,Homun,Homún,31036,0007,Kampepén,34
31,Yucatán,36,Homun,Homún,31036,0010,Polabán,75
31,Yucatán,36,Homun,Homún,31036,0012,San Isidro Ochil,965
31,Yucatán,36,Homun,Homún,31036,0014,Tzipchac,11
31,Yucatán,36,Homun,Homún,31036,0044,Santa Rosa,4
31,Yucatán,36,Homun,Homún,31036,0046,Kankabchén,14
31,Yucatán,36,Homun,Homún,31036,0058,Ninguno,3
31,Yucatán,36,Homun,Homún,31036,0067,San Sebastián,1
31,Yucatán,36,Homun,Homún,31036,9998,Localidades de una vivienda,23
31,Yucatán,36,Homun,Homún,31036,9999,Localidades de dos viviendas,14
31,Yucatán,37,Huhi,Huhí,31037,0000,Total del Municipio,4841
31,Yucatán,37,Huhi,Huhí,31037,0001,Huhí,4745
31,Yucatán,37,Huhi,Huhí,31037,0002,Tixcacal Quintero,86
31,Yucatán,37,Huhi,Huhí,31037,0008,Culul,7
31,Yucatán,37,Huhi,Huhí,31037,0067,Ninguno,3
31,Yucatán,37,Huhi,Huhí,31037,9998,Localidades de una vivienda,10
31,Yucatán,38,Hunucma,Hunucmá,31038,0000,Total del Municipio,30731
31,Yucatán,38,Hunucma,Hunucmá,31038,0001,Hunucmá,24910
31,Yucatán,38,Hunucma,Hunucmá,31038,0002,Hunkanab,466
31,Yucatán,38,Hunucma,Hunucmá,31038,0003,San Antonio Chel,220
31,Yucatán,38,Hunucma,Hunucmá,31038,0004,Sisal,1837
31,Yucatán,38,Hunucma,Hunucmá,31038,0005,Texán de Palomeque,3264
31,Yucatán,38,Hunucma,Hunucmá,31038,0010,San Miguel Chac,1
31,Yucatán,38,Hunucma,Hunucmá,31038,0018,San Eduardo,2
31,Yucatán,38,Hunucma,Hunucmá,31038,0070,San Miguel Yaxché,4
31,Yucatán,38,Hunucma,Hunucmá,31038,0092,Tacubaya,2
31,Yucatán,38,Hunucma,Hunucmá,31038,0122,Las Margaritas,2
31,Yucatán,38,Hunucma,Hunucmá,31038,0132,Santa Isabel,3
31,Yucatán,38,Hunucma,Hunucmá,31038,0135,San Vicente Seis,8
31,Yucatán,38,Hunucma,Hunucmá,31038,0141,Adrián,1
31,Yucatán,38,Hunucma,Hunucmá,31038,0152,Hunucmá,4
31,Yucatán,38,Hunucma,Hunucmá,31038,0172,Ninguno,4
31,Yucatán,38,Hunucma,Hunucmá,31038,0175,Los Canadienses,3
31,Yucatán,38,Hunucma,Hunucmá,31038,9998,Localidades de una vivienda,29
31,Yucatán,38,Hunucma,Hunucmá,31038,9999,Localidades de dos viviendas,5
31,Yucatán,39,Ixil,Ixil,31039,0000,Total del Municipio,3803
31,Yucatán,39,Ixil,Ixil,31039,0001,Ixil,3728
31,Yucatán,39,Ixil,Ixil,31039,0003,Los Cuatro Hermanos,6
31,Yucatán,39,Ixil,Ixil,31039,0020,El Salvador,10
31,Yucatán,39,Ixil,Ixil,31039,0021,San Bartolomé Xtún,2
31,Yucatán,39,Ixil,Ixil,31039,0022,San Isidro Dos,4
31,Yucatán,39,Ixil,Ixil,31039,0023,El Faro,39
31,Yucatán,39,Ixil,Ixil,31039,0029,Ninguno,2
31,Yucatán,39,Ixil,Ixil,31039,0032,Ninguno,1
31,Yucatán,39,Ixil,Ixil,31039,0035,Santa Cruz,11
31,Yucatán,39,Ixil,Ixil,31039,9998,Localidades de una vivienda,19
31,Yucatán,39,Ixil,Ixil,31039,9999,Localidades de dos viviendas,17
31,Yucatán,40,Izamal,Izamal,31040,0000,Total del Municipio,25980
31,Yucatán,40,Izamal,Izamal,31040,0001,Izamal,16195
31,Yucatán,40,Izamal,Izamal,31040,0003,Citilcum,2247
31,Yucatán,40,Izamal,Izamal,31040,0004,Cuauhtémoc,600
31,Yucatán,40,Izamal,Izamal,31040,0008,Chuiché,5
31,Yucatán,40,Izamal,Izamal,31040,0017,Sacalá,3
31,Yucatán,40,Izamal,Izamal,31040,0024,Sitilpech,1799
31,Yucatán,40,Izamal,Izamal,31040,0028,Xanabá,1440
31,Yucatán,40,Izamal,Izamal,31040,0041,Kimbilá,3633
31,Yucatán,40,Izamal,Izamal,31040,0077,San Pedro,2
31,Yucatán,40,Izamal,Izamal,31040,0117,Balantún,4
31,Yucatán,40,Izamal,Izamal,31040,0140,Yohmac,1
31,Yucatán,40,Izamal,Izamal,31040,0145,Ninguno,1
31,Yucatán,40,Izamal,Izamal,31040,0146,Ninguno,3
31,Yucatán,40,Izamal,Izamal,31040,0147,Mukulcán,1
31,Yucatán,40,Izamal,Izamal,31040,0156,Ninguno,4
31,Yucatán,40,Izamal,Izamal,31040,0160,Ninguno,4
31,Yucatán,40,Izamal,Izamal,31040,0163,Dina I,3
31,Yucatán,40,Izamal,Izamal,31040,0168,Ninguno,1
31,Yucatán,40,Izamal,Izamal,31040,0173,Las Margaritas,1
31,Yucatán,40,Izamal,Izamal,31040,0174,Nuestra Señora de los Ángeles,11
31,Yucatán,40,Izamal,Izamal,31040,0175,San Yazké,5
31,Yucatán,40,Izamal,Izamal,31040,0184,Ninguno,1
31,Yucatán,40,Izamal,Izamal,31040,0187,Ninguno,2
31,Yucatán,40,Izamal,Izamal,31040,0190,Ninguno,3
31,Yucatán,40,Izamal,Izamal,31040,0191,Ninguno,7
31,Yucatán,40,Izamal,Izamal,31040,0199,San Fernando,2
31,Yucatán,40,Izamal,Izamal,31040,0200,San Pedro,2
31,Yucatán,40,Izamal,Izamal,31040,9998,Localidades de una vivienda,61
31,Yucatán,40,Izamal,Izamal,31040,9999,Localidades de dos viviendas,5
31,Yucatán,41,Kanasin,Kanasín,31041,0000,Total del Municipio,78709
31,Yucatán,41,Kanasin,Kanasín,31041,0001,Kanasín,77240
31,Yucatán,41,Kanasin,Kanasín,31041,0003,San Antonio Tehuitz,724
31,Yucatán,41,Kanasin,Kanasín,31041,0006,Teya,566
31,Yucatán,41,Kanasin,Kanasín,31041,0020,La Guadalupana,1
31,Yucatán,41,Kanasin,Kanasín,31041,0051,Los Toriles,5
31,Yucatán,41,Kanasin,Kanasín,31041,0054,Santa Teresa,10
31,Yucatán,41,Kanasin,Kanasín,31041,0109,San Vicente,4
31,Yucatán,41,Kanasin,Kanasín,31041,0116,San Martín,5
31,Yucatán,41,Kanasin,Kanasín,31041,0130,Ninguno,2
31,Yucatán,41,Kanasin,Kanasín,31041,0131,San Antonio,1
31,Yucatán,41,Kanasin,Kanasín,31041,0138,El Naranjo,1
31,Yucatán,41,Kanasin,Kanasín,31041,0142,Torre Fuerte,2
31,Yucatán,41,Kanasin,Kanasín,31041,0146,Santa Rita,7
31,Yucatán,41,Kanasin,Kanasín,31041,0147,San Felipe Nery,1
31,Yucatán,41,Kanasin,Kanasín,31041,0185,Ninguno,3
31,Yucatán,41,Kanasin,Kanasín,31041,0193,Las Palomas,9
31,Yucatán,41,Kanasin,Kanasín,31041,0201,Plantel Cinco,13
31,Yucatán,41,Kanasin,Kanasín,31041,0207,El Ranchito,2
31,Yucatán,41,Kanasin,Kanasín,31041,0208,Rosandrema,4
31,Yucatán,41,Kanasin,Kanasín,31041,0209,San Antonio,2
31,Yucatán,41,Kanasin,Kanasín,31041,0212,San José,3
31,Yucatán,41,Kanasin,Kanasín,31041,0226,Ninguno,4
31,Yucatán,41,Kanasin,Kanasín,31041,0242,San Celestino,14
31,Yucatán,41,Kanasin,Kanasín,31041,0243,Jardines de Tahdzibichén,62
31,Yucatán,41,Kanasin,Kanasín,31041,0244,Jorge Coral,7
31,Yucatán,41,Kanasin,Kanasín,31041,0247,Los Naranjos,2
31,Yucatán,41,Kanasin,Kanasín,31041,0266,Ninguno,2
31,Yucatán,41,Kanasin,Kanasín,31041,0279,Ninguno,5
31,Yucatán,41,Kanasin,Kanasín,31041,0286,El Paraíso,2
31,Yucatán,41,Kanasin,Kanasín,31041,0287,Pedro Chan Tun,2
31,Yucatán,41,Kanasin,Kanasín,31041,0297,Victoria Ayil,4
31,Yucatán,41,Kanasin,Kanasín,31041,9998,Localidades de una vivienda,73
31,Yucatán,41,Kanasin,Kanasín,31041,9999,Localidades de dos viviendas,17
31,Yucatán,42,Kantunil,Kantunil,31042,0000,Total del Municipio,5502
31,Yucatán,42,Kantunil,Kantunil,31042,0001,Kantunil,3491
31,Yucatán,42,Kantunil,Kantunil,31042,0002,Holcá,1988
31,Yucatán,42,Kantunil,Kantunil,31042,0042,San Felipe,5
31,Yucatán,42,Kantunil,Kantunil,31042,0049,Ninguno,6
31,Yucatán,42,Kantunil,Kantunil,31042,0050,Ninguno,3
31,Yucatán,42,Kantunil,Kantunil,31042,0051,Ninguno,5
31,Yucatán,42,Kantunil,Kantunil,31042,0055,Ninguno,2
31,Yucatán,42,Kantunil,Kantunil,31042,0056,Ninguno,2
31,Yucatán,42,Kantunil,Kantunil,31042,9998,Localidades de una vivienda,23
31,Yucatán,43,Kaua,Kaua,31043,0000,Total del Municipio,2761
31,Yucatán,43,Kaua,Kaua,31043,0001,Kaua,2340
31,Yucatán,43,Kaua,Kaua,31043,0003,Dzibiac,25
